user_id,subscription_type,join_date,last_payment date,country,age,gender,device,plan_duration
2197,Basic,13-08-22,10-07-23,Spain,28,Male,Smartphone,1 Month
2198,Standard,12-08-22,11-07-23,United States,29,Female,Smart TV,1 Month
2199,Standard,13-08-22,09-07-23,Canada,49,Male,Tablet,1 Month
2200,Basic,30-07-22,12-07-23,United States,40,Male,Laptop,1 Month
2201,Premium,25-07-22,10-07-23,United States,29,Male,Laptop,1 Month
2202,Basic,25-07-22,11-07-23,Canada,35,Female,Tablet,1 Month
2203,Standard,26-07-22,10-07-23,United Kingdom,44,Male,Smartphone,1 Month
2204,Premium,25-07-22,13-07-23,Australia,39,Male,Smart TV,1 Month
2205,Basic,23-07-22,09-07-23,Germany,27,Male,Smart TV,1 Month
2206,Premium,18-07-22,11-07-23,France,31,Male,Smart TV,1 Month
2207,Basic,13-07-22,10-07-23,Brazil,39,Female,Laptop,1 Month
2208,Standard,13-07-22,12-07-23,Mexico,44,Male,Laptop,1 Month
2209,Standard,13-07-22,09-07-23,Spain,48,Female,Tablet,1 Month
2210,Basic,13-07-22,11-07-23,Italy,27,Male,Smartphone,1 Month
2211,Premium,13-07-22,09-07-23,Spain,27,Male,Laptop,1 Month
2212,Basic,14-07-22,11-07-23,Spain,41,Male,Smart TV,1 Month
2213,Standard,15-07-22,09-07-23,United States,44,Female,Tablet,1 Month
2214,Premium,16-07-22,12-07-23,Canada,29,Female,Tablet,1 Month
2215,Basic,18-07-22,09-07-23,United States,42,Female,Smartphone,1 Month
2216,Premium,21-07-22,11-07-23,United States,45,Female,Smart TV,1 Month
2217,Basic,24-07-22,09-07-23,Canada,39,Female,Tablet,1 Month
2218,Standard,29-07-22,12-07-23,United Kingdom,41,Female,Tablet,1 Month
2219,Standard,06-08-22,10-07-23,Australia,41,Female,Laptop,1 Month
2220,Basic,11-08-22,11-07-23,Germany,41,Male,Smartphone,1 Month
2221,Premium,16-08-22,09-07-23,France,47,Female,Smart TV,1 Month
2222,Basic,21-08-22,13-07-23,Brazil,49,Female,Smartphone,1 Month
2223,Standard,22-08-22,10-07-23,Mexico,29,Male,Laptop,1 Month
2224,Premium,24-08-22,10-07-23,Spain,33,Male,Tablet,1 Month
2225,Basic,02-09-22,12-07-23,Italy,45,Female,Smart TV,1 Month
2226,Premium,06-09-22,13-07-23,Spain,41,Female,Laptop,1 Month
2227,Basic,11-09-22,10-07-23,Spain,31,Male,Laptop,1 Month
2228,Standard,16-09-22,10-07-23,United States,51,Male,Tablet,1 Month
2229,Standard,22-09-22,12-07-23,Canada,43,Female,Smartphone,1 Month
2230,Basic,26-09-22,12-07-23,United States,33,Female,Laptop,1 Month
2231,Premium,02-10-22,09-07-23,United States,47,Female,Smartphone,1 Month
2232,Basic,04-10-22,10-07-23,Canada,40,Female,Laptop,1 Month
2233,Standard,09-10-22,12-07-23,United Kingdom,34,Female,Smartphone,1 Month
2234,Premium,11-10-22,11-07-23,Australia,40,Male,Tablet,1 Month
2235,Basic,15-10-22,09-07-23,Germany,38,Male,Laptop,1 Month
2236,Premium,16-10-22,10-07-23,France,47,Male,Smart TV,1 Month
2237,Basic,18-10-22,11-07-23,Brazil,29,Male,Smart TV,1 Month
2238,Standard,21-10-22,10-07-23,Mexico,49,Female,Smartphone,1 Month
2239,Standard,22-10-22,08-07-23,Spain,40,Male,Smart TV,1 Month
2240,Basic,25-10-22,11-07-23,Italy,51,Female,Laptop,1 Month
2241,Premium,29-10-22,11-07-23,Spain,51,Female,Tablet,1 Month
2242,Basic,30-10-22,10-07-23,Spain,50,Female,Smart TV,1 Month
2243,Standard,04-11-22,09-07-23,United States,47,Female,Laptop,1 Month
2244,Premium,05-11-22,12-07-23,Canada,40,Male,Smart TV,1 Month
2245,Basic,07-11-22,10-07-23,United States,35,Female,Smart TV,1 Month
2246,Basic,08-11-22,10-07-23,United States,37,Female,Smart TV,1 Month
2247,Basic,09-11-22,10-07-23,Canada,30,Male,Tablet,1 Month
2248,Standard,10-11-22,11-07-23,United Kingdom,47,Female,Tablet,1 Month
2249,Premium,11-11-22,10-07-23,Australia,35,Male,Smartphone,1 Month
2250,Basic,10-11-22,11-07-23,Germany,33,Male,Tablet,1 Month
2251,Basic,10-11-22,09-07-23,France,51,Female,Laptop,1 Month
2252,Premium,11-11-22,11-07-23,Brazil,31,Female,Tablet,1 Month
2253,Standard,07-11-22,11-07-23,Mexico,48,Female,Laptop,1 Month
2254,Standard,04-11-22,11-07-23,Spain,40,Male,Laptop,1 Month
2255,Basic,31-10-22,09-07-23,Italy,41,Female,Laptop,1 Month
2256,Premium,29-10-22,11-07-23,Spain,41,Male,Laptop,1 Month
2257,Standard,20-10-22,10-07-23,Spain,28,Female,Laptop,1 Month
2258,Basic,14-10-22,11-07-23,United States,45,Female,Laptop,1 Month
2259,Standard,12-10-22,10-07-23,Canada,32,Female,Laptop,1 Month
2260,Premium,01-10-22,11-07-23,United States,31,Male,Tablet,1 Month
2261,Basic,25-09-22,10-07-23,United States,40,Female,Tablet,1 Month
2262,Premium,23-09-22,10-07-23,Canada,40,Female,Smartphone,1 Month
2263,Standard,19-09-22,09-07-23,United Kingdom,50,Male,Tablet,1 Month
2264,Basic,02-09-22,12-07-23,Australia,41,Male,Smartphone,1 Month
2265,Standard,30-08-22,10-07-23,Germany,43,Male,Tablet,1 Month
2266,Premium,16-08-22,09-07-23,France,43,Male,Tablet,1 Month
2267,Basic,15-08-22,10-07-23,Brazil,36,Female,Smartphone,1 Month
2268,Standard,16-08-22,11-07-23,Mexico,48,Male,Smart TV,1 Month
2269,Premium,01-08-22,10-07-23,Spain,33,Female,Smartphone,1 Month
2270,Basic,27-07-22,14-07-23,Italy,30,Female,Smart TV,1 Month
2271,Premium,26-07-22,10-07-23,Spain,37,Female,Laptop,1 Month
2272,Basic,26-07-22,11-07-23,Spain,49,Male,Smart TV,1 Month
2273,Standard,27-07-22,11-07-23,United States,47,Female,Smartphone,1 Month
2274,Standard,26-07-22,13-07-23,Canada,45,Female,Tablet,1 Month
2275,Basic,23-07-22,09-07-23,United States,50,Male,Smart TV,1 Month
2276,Premium,20-07-22,11-07-23,United States,36,Male,Smartphone,1 Month
2277,Basic,14-07-22,10-07-23,Canada,37,Male,Smart TV,1 Month
2278,Standard,14-07-22,12-07-23,United Kingdom,38,Female,Tablet,1 Month
2279,Premium,14-07-22,10-07-23,Australia,40,Male,Smart TV,1 Month
2280,Basic,13-07-22,12-07-23,Germany,38,Female,Smart TV,1 Month
2281,Premium,14-07-22,10-07-23,France,46,Female,Tablet,1 Month
2282,Basic,15-07-22,11-07-23,Brazil,40,Female,Smartphone,1 Month
2283,Standard,16-07-22,10-07-23,Mexico,34,Male,Smart TV,1 Month
2284,Standard,18-07-22,12-07-23,Spain,39,Female,Smartphone,1 Month
2285,Basic,19-07-22,10-07-23,Italy,47,Male,Smartphone,1 Month
2286,Premium,22-07-22,12-07-23,Spain,41,Male,Laptop,1 Month
2287,Basic,27-07-22,09-07-23,Spain,47,Female,Tablet,1 Month
2288,Standard,02-08-22,13-07-23,United States,50,Male,Smartphone,1 Month
2289,Premium,10-08-22,10-07-23,Canada,31,Male,Tablet,1 Month
2290,Basic,15-08-22,11-07-23,United States,41,Male,Smartphone,1 Month
2291,Premium,18-08-22,11-07-23,United States,31,Female,Laptop,1 Month
2292,Basic,20-08-22,14-07-23,Canada,41,Female,Smart TV,1 Month
2293,Standard,23-08-22,11-07-23,United Kingdom,28,Male,Tablet,1 Month
2294,Standard,24-08-22,10-07-23,Australia,40,Female,Smartphone,1 Month
2295,Basic,30-08-22,13-07-23,Germany,34,Female,Smart TV,1 Month
2296,Premium,06-09-22,13-07-23,France,37,Male,Smartphone,1 Month
2297,Basic,13-09-22,10-07-23,Brazil,30,Female,Laptop,1 Month
2298,Standard,18-09-22,10-07-23,Mexico,32,Male,Tablet,1 Month
2299,Premium,22-09-22,12-07-23,Spain,41,Male,Smartphone,1 Month
2300,Basic,28-09-22,12-07-23,Italy,42,Female,Tablet,1 Month
2301,Premium,03-10-22,09-07-23,Spain,40,Male,Laptop,1 Month
2302,Basic,05-10-22,10-07-23,Spain,30,Female,Smartphone,1 Month
2303,Standard,09-10-22,12-07-23,United States,43,Male,Laptop,1 Month
2304,Standard,15-10-22,11-07-23,Canada,31,Female,Tablet,1 Month
2305,Basic,16-10-22,09-07-23,United States,45,Male,Smartphone,1 Month
2306,Premium,18-10-22,11-07-23,United States,33,Male,Smart TV,1 Month
2307,Basic,19-10-22,12-07-23,Canada,41,Male,Smartphone,1 Month
2308,Standard,22-10-22,11-07-23,United Kingdom,37,Male,Smart TV,1 Month
2309,Premium,23-10-22,09-07-23,Australia,40,Female,Smartphone,1 Month
2310,Basic,29-10-22,12-07-23,Germany,36,Male,Tablet,1 Month
2311,Premium,30-10-22,11-07-23,France,28,Male,Smart TV,1 Month
2312,Basic,03-11-22,11-07-23,Brazil,38,Male,Smartphone,1 Month
2313,Standard,04-11-22,09-07-23,Mexico,36,Female,Tablet,1 Month
2314,Standard,05-11-22,12-07-23,Spain,47,Female,Smart TV,1 Month
2315,Basic,07-11-22,10-07-23,Italy,35,Female,Laptop,1 Month
2316,Premium,09-11-22,11-07-23,Spain,29,Female,Tablet,1 Month
2317,Basic,10-11-22,10-07-23,Spain,49,Female,Smart TV,1 Month
2318,Standard,11-11-22,12-07-23,United States,34,Male,Smart TV,1 Month
2319,Premium,11-11-22,11-07-23,Canada,37,Male,Smart TV,1 Month
2320,Basic,10-11-22,11-07-23,United States,50,Male,Smart TV,1 Month
2321,Basic,11-11-22,09-07-23,United States,38,Male,Smart TV,1 Month
2322,Basic,12-11-22,11-07-23,Canada,37,Female,Smart TV,1 Month
2323,Standard,07-11-22,11-07-23,United Kingdom,34,Male,Laptop,1 Month
2324,Premium,04-11-22,11-07-23,Australia,30,Male,Smart TV,1 Month
2325,Basic,03-11-22,11-07-23,Germany,35,Male,Laptop,1 Month
2326,Basic,01-11-22,11-07-23,France,39,Male,Tablet,1 Month
2327,Premium,29-10-22,11-07-23,Brazil,47,Female,Tablet,1 Month
2328,Standard,26-10-22,11-07-23,Mexico,40,Female,Laptop,1 Month
2329,Standard,25-10-22,10-07-23,Spain,33,Male,Smart TV,1 Month
2330,Basic,22-10-22,13-07-23,Italy,32,Female,Smartphone,1 Month
2331,Premium,16-10-22,10-07-23,Spain,32,Male,Smart TV,1 Month
2332,Standard,15-10-22,10-07-23,Spain,30,Female,Smart TV,1 Month
2333,Basic,19-09-22,11-07-23,United States,49,Male,Tablet,1 Month
2334,Standard,16-09-22,12-07-23,Canada,39,Female,Smartphone,1 Month
2335,Premium,08-09-22,10-07-23,United States,45,Male,Laptop,1 Month
2336,Basic,21-08-22,12-07-23,United States,43,Male,Smartphone,1 Month
2337,Premium,20-08-22,10-07-23,Canada,41,Male,Smartphone,1 Month
2338,Standard,10-08-22,11-07-23,United Kingdom,38,Female,Tablet,1 Month
2339,Basic,31-07-22,11-07-23,Australia,34,Female,Smartphone,1 Month
2340,Standard,30-07-22,14-07-23,Germany,38,Male,Laptop,1 Month
2341,Premium,31-07-22,10-07-23,France,48,Male,Tablet,1 Month
2342,Basic,30-07-22,12-07-23,Brazil,38,Female,Smart TV,1 Month
2343,Standard,30-07-22,11-07-23,Mexico,34,Female,Laptop,1 Month
2344,Premium,27-07-22,13-07-23,Spain,44,Female,Tablet,1 Month
2345,Basic,21-07-22,10-07-23,Italy,39,Male,Smartphone,1 Month
2346,Premium,20-07-22,12-07-23,Spain,43,Female,Smartphone,1 Month
2347,Basic,16-07-22,10-07-23,Spain,49,Female,Smart TV,1 Month
2348,Standard,16-07-22,12-07-23,United States,48,Female,Smart TV,1 Month
2349,Standard,14-07-22,11-07-23,Canada,47,Female,Tablet,1 Month
2350,Basic,14-07-22,13-07-23,United States,27,Female,Laptop,1 Month
2351,Premium,15-07-22,10-07-23,United States,40,Female,Smartphone,1 Month
2352,Basic,16-07-22,12-07-23,Canada,43,Female,Smart TV,1 Month
2353,Standard,18-07-22,10-07-23,United Kingdom,30,Female,Laptop,1 Month
2354,Premium,19-07-22,13-07-23,Australia,43,Female,Smart TV,1 Month
2355,Basic,22-07-22,10-07-23,Germany,49,Male,Laptop,1 Month
2356,Premium,25-07-22,12-07-23,France,47,Male,Smartphone,1 Month
2357,Basic,26-07-22,11-07-23,Brazil,33,Male,Smartphone,1 Month
2358,Standard,04-08-22,14-07-23,Mexico,48,Female,Smartphone,1 Month
2359,Standard,12-08-22,11-07-23,Spain,31,Male,Laptop,1 Month
2360,Basic,14-08-22,11-07-23,Italy,30,Male,Tablet,1 Month
2361,Premium,16-08-22,13-07-23,Spain,34,Female,Smartphone,1 Month
2362,Basic,17-08-22,14-07-23,Spain,37,Male,Smartphone,1 Month
2363,Standard,22-08-22,11-07-23,United States,44,Female,Smart TV,1 Month
2364,Premium,26-08-22,11-07-23,Canada,28,Female,Smart TV,1 Month
2365,Basic,06-09-22,13-07-23,United States,47,Male,Smartphone,1 Month
2366,Premium,09-09-22,13-07-23,United States,43,Male,Smart TV,1 Month
2367,Basic,17-09-22,10-07-23,Canada,51,Male,Tablet,1 Month
2368,Standard,19-09-22,11-07-23,United Kingdom,50,Male,Laptop,1 Month
2369,Standard,24-09-22,13-07-23,Australia,40,Female,Smartphone,1 Month
2370,Basic,29-09-22,12-07-23,Germany,31,Female,Laptop,1 Month
2371,Premium,03-10-22,10-07-23,France,29,Female,Smartphone,1 Month
2372,Basic,07-10-22,10-07-23,Brazil,38,Female,Tablet,1 Month
2373,Standard,14-10-22,13-07-23,Mexico,47,Male,Tablet,1 Month
2374,Premium,16-10-22,12-07-23,Spain,30,Male,Tablet,1 Month
2375,Basic,18-10-22,10-07-23,Italy,42,Male,Laptop,1 Month
2376,Premium,19-10-22,12-07-23,Spain,49,Male,Smart TV,1 Month
2377,Basic,20-10-22,12-07-23,Spain,50,Female,Tablet,1 Month
2378,Standard,22-10-22,11-07-23,United States,51,Male,Smart TV,1 Month
2379,Standard,25-10-22,09-07-23,Canada,47,Male,Smartphone,1 Month
2380,Basic,27-10-22,12-07-23,United States,36,Female,Smartphone,1 Month
2381,Premium,30-10-22,11-07-23,United States,30,Female,Laptop,1 Month
2382,Basic,01-11-22,11-07-23,Canada,34,Female,Tablet,1 Month
2383,Standard,05-11-22,10-07-23,United Kingdom,35,Female,Tablet,1 Month
2384,Premium,07-11-22,12-07-23,Australia,30,Male,Smart TV,1 Month
2385,Basic,08-11-22,11-07-23,Germany,30,Male,Tablet,1 Month
2386,Premium,10-11-22,12-07-23,France,41,Female,Smartphone,1 Month
2387,Basic,11-11-22,10-07-23,Brazil,39,Female,Smartphone,1 Month
2388,Standard,12-11-22,12-07-23,Mexico,30,Male,Tablet,1 Month
2389,Standard,11-11-22,12-07-23,Spain,36,Female,Smart TV,1 Month
2390,Basic,11-11-22,12-07-23,Italy,33,Female,Smartphone,1 Month
2391,Premium,12-11-22,10-07-23,Spain,35,Female,Tablet,1 Month
2392,Basic,11-11-22,12-07-23,Spain,46,Male,Tablet,1 Month
2393,Standard,07-11-22,11-07-23,United States,51,Female,Tablet,1 Month
2394,Premium,05-11-22,12-07-23,Canada,42,Female,Smartphone,1 Month
2395,Basic,02-11-22,11-07-23,United States,30,Female,Smart TV,1 Month
2396,Basic,31-10-22,13-07-23,United States,45,Male,Smartphone,1 Month
2397,Basic,29-10-22,11-07-23,Canada,27,Male,Smartphone,1 Month
2398,Standard,25-10-22,11-07-23,United Kingdom,41,Male,Smart TV,1 Month
2399,Premium,23-10-22,10-07-23,Australia,35,Male,Tablet,1 Month
2400,Basic,17-10-22,13-07-23,Germany,30,Male,Laptop,1 Month
2401,Basic,16-10-22,11-07-23,France,35,Female,Laptop,1 Month
2402,Premium,05-10-22,11-07-23,Brazil,47,Female,Smartphone,1 Month
2403,Standard,17-09-22,11-07-23,Mexico,41,Male,Laptop,1 Month
2404,Standard,17-09-22,12-07-23,Spain,48,Female,Tablet,1 Month
2405,Basic,06-09-22,11-07-23,Italy,32,Female,Smart TV,1 Month
2406,Premium,30-08-22,15-07-23,Spain,35,Female,Smart TV,1 Month
2407,Standard,29-08-22,11-07-23,Spain,31,Female,Smartphone,1 Month
2408,Basic,25-08-22,13-07-23,United States,45,Female,Smartphone,1 Month
2409,Standard,03-08-22,11-07-23,Canada,38,Female,Laptop,1 Month
2410,Premium,02-08-22,14-07-23,United States,34,Male,Smartphone,1 Month
2411,Basic,02-08-22,11-07-23,United States,37,Female,Smartphone,1 Month
2412,Premium,01-08-22,13-07-23,Canada,27,Female,Smart TV,1 Month
2413,Standard,31-07-22,11-07-23,United Kingdom,44,Female,Tablet,1 Month
2414,Basic,22-07-22,13-07-23,Australia,46,Male,Smart TV,1 Month
2415,Standard,22-07-22,11-07-23,Germany,37,Male,Smart TV,1 Month
2416,Premium,19-07-22,13-07-23,France,44,Male,Tablet,1 Month
2417,Basic,17-07-22,11-07-23,Brazil,29,Male,Smart TV,1 Month
2418,Standard,16-07-22,13-07-23,Mexico,28,Female,Laptop,1 Month
2419,Premium,16-07-22,11-07-23,Spain,50,Male,Smart TV,1 Month
2420,Basic,16-07-22,13-07-23,Italy,39,Male,Laptop,1 Month
2421,Premium,16-07-22,11-07-23,Spain,34,Female,Smart TV,1 Month
2422,Basic,17-07-22,12-07-23,Spain,40,Male,Smart TV,1 Month
2423,Standard,19-07-22,11-07-23,United States,30,Male,Laptop,1 Month
2424,Standard,20-07-22,14-07-23,Canada,41,Female,Laptop,1 Month
2425,Basic,21-07-22,10-07-23,United States,39,Male,Tablet,1 Month
2426,Premium,23-07-22,12-07-23,United States,51,Male,Smartphone,1 Month
2427,Basic,03-08-22,14-07-23,Canada,28,Female,Smartphone,1 Month
2428,Standard,06-08-22,15-07-23,United Kingdom,30,Female,Tablet,1 Month
2429,Premium,10-08-22,12-07-23,Australia,30,Female,Smartphone,1 Month
2430,Basic,13-08-22,11-07-23,Germany,44,Female,Tablet,1 Month
2431,Premium,15-08-22,14-07-23,France,29,Female,Smart TV,1 Month
2432,Basic,19-08-22,14-07-23,Brazil,28,Female,Tablet,1 Month
2433,Standard,22-08-22,11-07-23,Mexico,48,Male,Tablet,1 Month
2434,Standard,28-08-22,11-07-23,Spain,42,Female,Smart TV,1 Month
2435,Basic,06-09-22,13-07-23,Italy,39,Male,Smartphone,1 Month
2436,Premium,16-09-22,13-07-23,Spain,44,Female,Smart TV,1 Month
2437,Basic,18-09-22,11-07-23,Spain,49,Male,Smart TV,1 Month
2438,Standard,23-09-22,11-07-23,United States,49,Female,Smart TV,1 Month
2439,Premium,28-09-22,13-07-23,Canada,36,Female,Laptop,1 Month
2440,Basic,29-09-22,12-07-23,United States,50,Female,Laptop,1 Month
2441,Premium,07-10-22,10-07-23,United States,49,Female,Smartphone,1 Month
2442,Basic,08-10-22,12-07-23,Canada,36,Male,Smartphone,1 Month
2443,Standard,10-10-22,13-07-23,United Kingdom,28,Female,Laptop,1 Month
2444,Standard,14-10-22,12-07-23,Australia,45,Female,Smartphone,1 Month
2445,Basic,16-10-22,10-07-23,Germany,31,Female,Smartphone,1 Month
2446,Premium,18-10-22,12-07-23,France,46,Male,Tablet,1 Month
2447,Basic,21-10-22,12-07-23,Brazil,27,Male,Tablet,1 Month
2448,Standard,24-10-22,12-07-23,Mexico,43,Male,Tablet,1 Month
2449,Premium,27-10-22,09-07-23,Spain,51,Female,Smart TV,1 Month
2450,Basic,29-10-22,13-07-23,Italy,47,Female,Smartphone,1 Month
2451,Premium,31-10-22,12-07-23,Spain,48,Female,Tablet,1 Month
2452,Basic,04-11-22,13-07-23,Spain,31,Female,Tablet,1 Month
2453,Standard,06-11-22,11-07-23,United States,48,Female,Smartphone,1 Month
2454,Standard,08-11-22,13-07-23,Canada,36,Male,Smartphone,1 Month
2455,Basic,09-11-22,11-07-23,United States,38,Female,Tablet,1 Month
2456,Premium,11-11-22,13-07-23,United States,39,Male,Smartphone,1 Month
2457,Basic,12-11-22,10-07-23,Canada,48,Male,Tablet,1 Month
2458,Standard,12-11-22,12-07-23,United Kingdom,30,Female,Smart TV,1 Month
2459,Premium,12-11-22,12-07-23,Australia,30,Male,Smart TV,1 Month
2460,Basic,12-11-22,13-07-23,Germany,35,Female,Smart TV,1 Month
2461,Premium,13-11-22,12-07-23,France,41,Male,Laptop,1 Month
2462,Basic,13-11-22,13-07-23,Brazil,40,Female,Smart TV,1 Month
2463,Standard,12-11-22,11-07-23,Mexico,50,Male,Smart TV,1 Month
2464,Standard,05-11-22,12-07-23,Spain,42,Female,Smartphone,1 Month
2465,Basic,03-11-22,11-07-23,Italy,30,Male,Tablet,1 Month
2466,Premium,30-10-22,14-07-23,Spain,34,Male,Laptop,1 Month
2467,Basic,26-10-22,11-07-23,Spain,40,Female,Smartphone,1 Month
2468,Standard,24-10-22,12-07-23,United States,47,Female,Smartphone,1 Month
2469,Premium,24-10-22,11-07-23,Canada,36,Male,Laptop,1 Month
2470,Basic,20-10-22,13-07-23,United States,50,Female,Tablet,1 Month
2471,Basic,17-10-22,11-07-23,United States,46,Male,Smartphone,1 Month
2472,Basic,29-09-22,14-07-23,Canada,27,Female,Tablet,1 Month
2473,Standard,28-09-22,11-07-23,United Kingdom,39,Female,Laptop,1 Month
2474,Premium,06-09-22,12-07-23,Australia,49,Male,Smart TV,1 Month
2475,Basic,05-09-22,11-07-23,Germany,37,Female,Tablet,1 Month
2476,Basic,31-08-22,15-07-23,France,28,Male,Tablet,1 Month
2477,Premium,30-08-22,12-07-23,Brazil,40,Male,Laptop,1 Month
2478,Standard,16-08-22,13-07-23,Mexico,47,Male,Tablet,1 Month
2479,Standard,16-08-22,11-07-23,Spain,51,Female,Laptop,1 Month
2480,Basic,07-08-22,14-07-23,Italy,47,Male,Laptop,1 Month
2481,Premium,05-08-22,12-07-23,Spain,33,Female,Laptop,1 Month
2482,Standard,06-08-22,14-07-23,Spain,37,Female,Laptop,1 Month
2483,Basic,28-07-22,11-07-23,United States,42,Male,Laptop,1 Month
2484,Standard,29-07-22,13-07-23,Canada,50,Female,Smart TV,1 Month
2485,Premium,25-07-22,12-07-23,United States,47,Female,Tablet,1 Month
2486,Basic,25-07-22,14-07-23,United States,40,Female,Smartphone,1 Month
2487,Premium,25-07-22,12-07-23,Canada,35,Male,Smart TV,1 Month
2488,Standard,18-07-22,13-07-23,United Kingdom,29,Female,Smartphone,1 Month
2489,Basic,17-07-22,12-07-23,Australia,48,Female,Smartphone,1 Month
2490,Standard,17-07-22,15-07-23,Germany,35,Male,Smart TV,1 Month
2491,Premium,18-07-22,11-07-23,France,41,Female,Smartphone,1 Month
2492,Basic,19-07-22,12-07-23,Brazil,29,Female,Laptop,1 Month
2493,Standard,20-07-22,11-07-23,Mexico,33,Male,Smart TV,1 Month
2494,Premium,21-07-22,15-07-23,Spain,36,Male,Smart TV,1 Month
2495,Basic,23-07-22,12-07-23,Italy,43,Female,Laptop,1 Month
2496,Premium,25-07-22,12-07-23,Spain,28,Female,Smart TV,1 Month
2497,Basic,04-08-22,14-07-23,Spain,33,Female,Smart TV,1 Month
2498,Standard,09-08-22,15-07-23,United States,38,Male,Laptop,1 Month
2499,Standard,12-08-22,12-07-23,Canada,48,Female,Tablet,1 Month
2500,Basic,13-08-22,12-07-23,United States,35,Female,Smart TV,1 Month
